AbilityId,Name,CoverageStatus,EffectId,HasClientCsv,HasClientBin,HasLocalizedName,HasDescriptionText,HasEffectText,HasRootEffectRow,RelatedEffectCount,ComponentCount,RequirementLinkCount,RequirementRowCount,HasPregameReference,SourcesText,MissingText
659,Short Temper,Partial,659,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
660,Determination,Partial,660,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
661,Violent Impacts,Partial,661,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
662,Doomseeker,Partial,662,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
663,Takin' Chances,Partial,663,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
664,Runic Blessings,Partial,664,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
665,Accuracy,Partial,665,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
666,(unnamed),Partial,,Yes,No,Yes,Yes,No,No,0,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
667,;Slayer Morale,Partial,,Yes,No,Yes,Yes,No,No,0,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
668,Untouchable,Partial,668,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
669,Doom Seeker,Mapped,669,Yes,Yes,Yes,Yes,No,Yes,8,3,0,0,No,"csv, bin, strings",effect-text
670,Grievous Harm,Mapped,670,Yes,Yes,Yes,Yes,No,Yes,5,4,0,0,No,"csv, bin, strings",effect-text
671,Scintillating Energy,Mapped,212,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
672,Unleash the Winds,Mapped,213,Yes,Yes,Yes,Yes,No,Yes,3,5,0,0,No,"csv, bin, strings",effect-text
673,;Slayer Spec Morale,Mapped,214,Yes,Yes,Yes,Yes,No,Yes,1,3,0,0,No,"csv, bin, strings",effect-text
674,Unleashed Power,Mapped,674,Yes,Yes,Yes,Yes,No,Yes,6,8,0,0,No,"csv, bin, strings",effect-text
675,Deadly Determination,Mapped,675,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
676,Looks like a Challenge,Mapped,676,Yes,Yes,Yes,Yes,No,Yes,3,3,0,0,No,"csv, bin, strings",effect-text
677,(unnamed),Partial,,Yes,No,Yes,Yes,No,No,0,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
678,(unnamed),Partial,,Yes,No,Yes,Yes,No,No,0,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
679,(unnamed),Partial,,Yes,No,Yes,Yes,No,No,0,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
680,Gun Blast,Partial,680,Yes,No,Yes,Yes,No,Yes,6,0,0,0,No,"csv, strings","bin, effect-text, components"
681,Spanner Swipe,Partial,681,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
682,Fragmentation Grenade,Partial,682,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
683,Gun Turret,Partial,683,Yes,No,Yes,Yes,No,Yes,7,0,0,0,No,"csv, strings","bin, effect-text, components"
684,Field Repair,Partial,684,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
685,Friction Burn,Partial,685,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
686,Acid Bomb,Partial,686,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
687,Incendiary Rounds,Partial,687,Yes,No,Yes,Yes,No,Yes,6,0,0,0,No,"csv, strings","bin, effect-text, components"
688,Addling Shot,Partial,688,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
689,Blunderbuss Blast,Partial,689,Yes,No,Yes,Yes,No,Yes,10,0,0,0,No,"csv, strings","bin, effect-text, components"
690,Bombardment Turret,Mapped,690,Yes,Yes,Yes,Yes,No,Yes,5,2,0,0,No,"csv, bin, strings",effect-text
691,Barbed Wire,Mapped,691,Yes,Yes,Yes,Yes,No,Yes,5,2,0,0,No,"csv, bin, strings",effect-text
692,Hip Shot,Mapped,692,Yes,Yes,Yes,Yes,No,Yes,9,3,0,0,No,"csv, bin, strings",effect-text
693,Signal Flare,Mapped,693,Yes,Yes,Yes,Yes,No,Yes,4,3,0,0,No,"csv, bin, strings",effect-text
694,Flashbang Grenade,MappedWithRequirements,694,Yes,Yes,Yes,Yes,No,Yes,6,1,1,1,No,"csv, bin, strings, requirements",effect-text
695,Firebomb,Mapped,695,Yes,Yes,Yes,Yes,No,Yes,8,8,0,0,No,"csv, bin, strings",effect-text
696,Land Mine,Mapped,696,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
697,Self-Destruct,MappedWithRequirements,697,Yes,Yes,Yes,Yes,No,Yes,15,4,6,5,No,"csv, bin, strings, requirements",effect-text
698,Flame Turret,Partial,698,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
699,Flak Jacket,Partial,699,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
700,Focused Fire,Partial,700,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
701,Burn Salve,Partial,701,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
702,Static Discharge,Partial,702,Yes,No,Yes,Yes,No,Yes,6,0,0,0,No,"csv, strings","bin, effect-text, components"
703,Concussion Grenade,Partial,703,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
704,Redeploy,Partial,704,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
705,(unnamed),Partial,705,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
706,Passive - Turret Dmg Aura,Partial,706,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
707,;Engineer Spec Abilities,Partial,707,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
708,Crack Shot,Partial,708,Yes,No,Yes,Yes,No,Yes,14,0,0,0,No,"csv, strings","bin, effect-text, components"
709,Napalm Grenade,Partial,709,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
710,Snipe,Partial,710,Yes,No,Yes,Yes,No,Yes,7,0,0,0,No,"csv, strings","bin, effect-text, components"
711,Sticky Bomb,Partial,711,Yes,No,Yes,Yes,No,Yes,8,0,0,0,No,"csv, strings","bin, effect-text, components"
712,Strafing Run,Partial,712,Yes,No,Yes,Yes,No,Yes,6,0,0,0,No,"csv, strings","bin, effect-text, components"
713,Phosphorous Shells,Mapped,713,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
714,Electromagnet,Mapped,714,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
715,Lightning Rod,Mapped,715,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
716,Bugman's Best,Mapped,716,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
717,Unyielding Purpose,Mapped,717,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
718,(unnamed),Partial,718,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
719,Reinforced Casing,Partial,719,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
720,Concussive Mine,Partial,720,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
721,Hand-Crafted Scope,Partial,721,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
722,Steady Hand,Partial,722,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
723,Rune Of Forging,Partial,723,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
724,Proximity Alarm,Partial,724,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
725,Tangling Wire,Partial,725,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
726,Coordinated Fire,Partial,726,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
727,(unnamed),Partial,727,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
728,(unnamed),Partial,728,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
729,Quick Reloader,Partial,729,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
730,Hollow-Points,Partial,730,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
731,Stopping Power,Partial,731,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
732,Bandolier,Partial,732,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
733,Extra Powder,Partial,733,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
734,Throwing Arm,Mapped,734,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
735,Well-Oiled Machine,Mapped,735,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
736,Tracer Rounds,Mapped,736,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
737,Runes Of Warding,Mapped,737,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
738,Bleedin's For Wimps,Mapped,738,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
739,Stab You Gooder,Mapped,739,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
740,(unnamed),Partial,740,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
741,(unnamed),Partial,741,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
742,(unnamed),Partial,742,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
743,;Engineer Morale,Partial,743,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
744,Autoloader,Partial,744,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
745,Armored Plating,Partial,745,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
746,Cannon Smash,Partial,746,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
747,(unnamed),Partial,747,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
748,(unnamed),Partial,748,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
749,;Engineer Spec Morale,Partial,749,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
750,Scattershot,Partial,750,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
751,Artillery Barrage,Partial,751,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
752,Fling Explosives,Partial,752,Yes,No,Yes,Yes,No,Yes,8,0,0,0,No,"csv, strings","bin, effect-text, components"
753,(unnamed),Partial,753,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
754,; TEST Greenskin - Goblin Tactics,Partial,754,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
755,Rune Of Striking,Mapped,755,Yes,Yes,Yes,Yes,No,Yes,62,1,0,0,No,"csv, bin, strings",effect-text
756,Grungni's Gift,Mapped,756,Yes,Yes,Yes,Yes,No,Yes,10,1,0,0,No,"csv, bin, strings",effect-text
757,Oath Rune Of Warding,Mapped,757,Yes,Yes,Yes,Yes,No,Yes,3,2,0,0,No,"csv, bin, strings",effect-text
758,Rune Of Immolation,Mapped,758,Yes,Yes,Yes,Yes,No,Yes,4,2,0,0,No,"csv, bin, strings",effect-text
759,Rune Of Regeneration,Mapped,759,Yes,Yes,Yes,Yes,No,Yes,8,1,0,0,No,"csv, bin, strings",effect-text
760,Oath Rune Of Power,Mapped,760,Yes,Yes,Yes,Yes,No,Yes,3,2,0,0,No,"csv, bin, strings",effect-text
761,Grimnir's Shield,Partial,761,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
762,Rune Of Shielding,Partial,762,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
763,Rune Of Fire,Partial,763,Yes,No,Yes,Yes,No,Yes,11,0,0,0,No,"csv, strings","bin, effect-text, components"
764,Rune Of Preservation,Partial,764,Yes,No,Yes,Yes,No,Yes,59,0,0,0,No,"csv, strings","bin, effect-text, components"
765,Rune Of Restoration,Partial,765,Yes,No,Yes,Yes,No,Yes,22,0,0,0,No,"csv, strings","bin, effect-text, components"
766,Rune Of Cleaving,Partial,766,Yes,No,Yes,Yes,No,Yes,31,0,0,0,No,"csv, strings","bin, effect-text, components"
767,Rune Of Life,Partial,767,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
768,Rune Of Mending,Partial,768,Yes,No,Yes,Yes,No,Yes,9,0,0,0,No,"csv, strings","bin, effect-text, components"
769,Oath Rune Of Iron,Partial,769,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
770,Rune of Serenity,Partial,770,Yes,No,Yes,Yes,No,Yes,7,0,0,0,No,"csv, strings","bin, effect-text, components"
771,Rune Of Cleansing,Partial,771,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
772,Rune Of Might,Partial,772,Yes,No,Yes,Yes,No,Yes,10,0,0,0,No,"csv, strings","bin, effect-text, components"
773,Blessing Of Valaya,Partial,773,Yes,No,Yes,Yes,No,Yes,7,0,0,0,No,"csv, strings","bin, effect-text, components"
774,Rune Of Sundering,Partial,774,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
775,Protection of the Ancestors,Partial,775,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
776,Spellbinding Rune,Mapped,776,Yes,Yes,Yes,Yes,No,Yes,62,2,0,0,No,"csv, bin, strings",effect-text
777,Oath Rune Of Sanctuary,Mapped,777,Yes,Yes,Yes,Yes,No,Yes,7,1,0,0,No,"csv, bin, strings",effect-text
778,Sigmar's Glory,Mapped,778,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
779,;Rune Priest Spec Abilities,Mapped,779,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
780,Rune Of Fortune,Mapped,780,Yes,Yes,Yes,Yes,No,Yes,23,1,0,0,No,"csv, bin, strings",effect-text
781,Master Rune Of Fury,Partial,781,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
782,Rune Of Binding,Partial,782,Yes,No,Yes,Yes,No,Yes,62,0,0,0,No,"csv, strings","bin, effect-text, components"
783,Rune Of Burning,Partial,783,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
784,Master Rune Of Speed,Partial,784,Yes,No,Yes,Yes,No,Yes,45,0,0,0,No,"csv, strings","bin, effect-text, components"
785,Rune Of Fate,Partial,785,Yes,No,Yes,Yes,No,Yes,7,0,0,0,No,"csv, strings","bin, effect-text, components"
786,Rune Of Battle,Partial,786,Yes,No,Yes,Yes,No,Yes,59,0,0,0,No,"csv, strings","bin, effect-text, components"
787,Master Rune Of Adamant,Partial,787,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
788,Grimnir's Fury,Partial,788,Yes,No,Yes,Yes,No,Yes,9,0,0,0,No,"csv, strings","bin, effect-text, components"
789,(unnamed),Partial,789,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
790,Regenerative Shielding,Partial,790,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
791,Cleansing Vitality,Partial,791,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
792,Blessing of Grungi,Partial,792,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
793,Potent Runes,Partial,793,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
794,Swift Runes,Partial,794,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
795,On Your Feet!,Partial,795,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
796,Sundered Motion,Partial,796,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
797,Thick-Skulled,Mapped,797,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
798,Tzeentch's Warding,Partial,798,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
799,;Rune Priest Spec Tactics,Mapped,799,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
800,Ancestor's Blessing,Mapped,800,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
801,Rune of Nullification,Mapped,801,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
802,Runic Blasting,Partial,802,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
803,Immolating Grasp,Partial,803,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
804,Earth's Shielding,Partial,804,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
805,Efficient Runecarving,Partial,805,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
806,Concussive Runes,Partial,806,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
807,Ancestor's Echo,Partial,807,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
808,Extended Battle,Partial,808,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
809,(unnamed),Partial,809,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
810,Rune of Insanity,Partial,810,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
811,Mountain Spirit,Partial,811,Yes,No,Yes,Yes,No,Yes,41,0,0,0,No,"csv, strings","bin, effect-text, components"
812,Rune of Rebirth,Partial,812,Yes,No,Yes,Yes,No,Yes,16,0,0,0,No,"csv, strings","bin, effect-text, components"
813,(unnamed),Partial,813,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
814,;Rune Priest Spec Morale,Partial,814,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
815,Rune Of Ending,Partial,815,Yes,No,Yes,Yes,No,Yes,9,0,0,0,No,"csv, strings","bin, effect-text, components"
816,Valaya's Shield,Partial,816,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
817,Rune Of Skewering,Partial,817,Yes,No,Yes,Yes,No,Yes,18,0,0,0,No,"csv, strings","bin, effect-text, components"
818,Centuries of Training,Mapped,818,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
819,Bend the Winds,Mapped,819,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
820,Calm Acceptance,Mapped,820,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
821,;Rune Priest Oath Runes,Mapped,821,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
822,Rune of Warding,Mapped,822,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
823,Rune of Power,Mapped,823,Yes,Yes,Yes,Yes,No,Yes,4,4,0,0,No,"csv, bin, strings",effect-text
824,Rune of Iron,Partial,824,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
825,Rune Of Sanctuary,Partial,825,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
826,Rune of Breaking,Partial,826,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
827,(unnamed),Partial,827,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
828,(unnamed),Partial,828,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
829,(unnamed),Partial,829,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
830,Clobber,Partial,830,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
831,Lob Choppa,Partial,831,Yes,No,Yes,Yes,No,Yes,13,0,0,0,No,"csv, strings","bin, effect-text, components"
832,Wot armor?,Partial,832,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
833,Follow 'me Lead,Partial,833,Yes,No,Yes,Yes,No,Yes,34,0,0,0,No,"csv, strings","bin, effect-text, components"
834,Da Biggest!,Partial,834,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
835,Tuffer 'n Nails,Partial,835,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
836,Trip 'Em Up,Partial,836,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
837,Taunt,Partial,837,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
838,Big Swing,Partial,838,Yes,No,Yes,Yes,No,Yes,53,0,0,0,No,"csv, strings","bin, effect-text, components"
839,Da Toughest!,Mapped,839,Yes,Yes,Yes,Yes,No,Yes,25,1,0,0,No,"csv, bin, strings",effect-text
840,Save Da Runts,Mapped,840,Yes,Yes,Yes,Yes,No,Yes,3,2,0,0,No,"csv, bin, strings",effect-text
841,Da Greenest,Mapped,841,Yes,Yes,Yes,Yes,No,Yes,32,1,0,0,No,"csv, bin, strings",effect-text
842,Skull Thumper,Mapped,842,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
843,Savin' Me Hide,MappedWithRequirements,843,Yes,Yes,Yes,Yes,No,Yes,3,1,1,1,No,"csv, bin, strings, requirements",effect-text
844,Da Big Un',Partial,844,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
845,Challenge,Partial,845,Yes,No,Yes,Yes,No,Yes,27,0,0,0,No,"csv, strings","bin, effect-text, components"
846,Big Slash,Partial,846,Yes,No,Yes,Yes,No,Yes,14,0,0,0,No,"csv, strings","bin, effect-text, components"
847,Where You Going?,Partial,847,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
848,Right in Da Jibblies,Partial,848,Yes,No,Yes,Yes,No,Yes,3,0,0,0,No,"csv, strings","bin, effect-text, components"
849,Follow 'me Lead,Partial,849,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
850,Get 'Em,Partial,850,Yes,No,Yes,Yes,No,Yes,17,0,0,0,No,"csv, strings","bin, effect-text, components"
851,Hold The Line!,Partial,851,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
852,;Black Orc Spec Abilities,Partial,852,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
853,Arm Breaka,Partial,853,Yes,No,Yes,Yes,No,Yes,19,0,0,0,No,"csv, strings","bin, effect-text, components"
854,Down Ya Go,Partial,854,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
855,T'ree Hit Combo,Partial,855,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
856,Ya Missed Me,Partial,856,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
857,Not in da face!,Partial,857,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
858,Can't Hit Me!,Partial,858,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
859,We'z Bigger,Partial,859,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
860,Rock 'Ard,Mapped,860,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
861,WAAAAAAAGH!,Mapped,861,Yes,Yes,Yes,Yes,No,Yes,38,1,0,0,No,"csv, bin, strings",effect-text
862,Terrifying Roar,Mapped,862,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
863,Lion's Roar,Mapped,863,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
864,Shred,MappedWithRequirements,864,Yes,Yes,Yes,Yes,No,Yes,3,1,1,1,No,"csv, bin, strings, requirements",effect-text
865,'Ave Another One,Mapped,865,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
866,Lookin' For Opp'tunity,Mapped,866,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
867,Bring 'Em On,Mapped,867,Yes,Yes,Yes,Yes,No,Yes,17,1,0,0,No,"csv, bin, strings",effect-text
868,Dat Was Great!,Mapped,868,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
869,Can Youz Hear Me Now?,Partial,869,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
