NIF,NIF,NIF,Type,,,,,,
1172,DISARM_HE_OppStrike,vfx_DISARM_HE_OppStrike,0,,,,,,
1173,vfx_WeaponTrail_HE_GrimSlsh,vfx_WeaponTrail_HE_GrimSlsh,2,,,,,,
1174,vfx_WeaponTrail_HE_DrawBlood,vfx_WeaponTrail_HE_DrawBlood,2,,,,,,
1175,vfx_WeaponTrail_HE_OppStrike,vfx_WeaponTrail_HE_OppStrike,2,,,,,,
1176,vfx_WeaponTrail_HE_SwftStrkP1,vfx_WeaponTrail_HE_SwftStrkP1,2,,,,,,
1177,vfx_WeaponTrail_HE_SwftStrkP2,vfx_WeaponTrail_HE_SwftStrkP2,2,,,,,,
1178,BUFF_FADE_Smokescreen,vfx_BUFF_FADE_Smokescreen,0,,,,,,
1179,PROJ_EM_FireballSmall,vfx_PROJ_EM_FireballSmall,0,,,,,,
1180,ATK_EM_SearPillar,vfx_ATK_EM_SearPillar,0,,,,,,
1181,SCN_ObjectiveLight_NOKFM,vfx_SCN_ObjectiveLight_NOKFM,0,,,,,,
1182,vfx_Impact_HE_Throatshot,vfx_Impact_HE_Throatshot,0,,,,,,
1183,vfx_PROJ_HE_LileathArrow,vfx_PROJ_HE_LileathArrow,0,,,,,,
1184,vfx_Impact_FIG_FellArrow01,vfx_Impact_FIG_FellArrow01,0,,,,,,
1185,vfx_Impact_HE_FellArrow01,vfx_Impact_HE_FellArrow01,0,,,,,,
1186,CONE_HE_SweepStrike,vfx_CONE_HE_SweepStrike,0,,,,,,
1187,IMPACT_HE_ExploitWeakness,vfx_IMPACT_HE_ExploitWeakness,0,,,,,,
1188,HE_ExploitWeakness,vfx_HE_ExploitWeakness,0,,,,,,
1189,vfx_WeaponTrail_HE_BrutalAssault,vfx_WeaponTrail_HE_BrutalAssault,2,,,,,,
1190,vfx_WeaponTrail_HE_ExploitWeakness,vfx_WeaponTrail_HE_ExploitWeakness,2,,,,,,
1191,AOE_EM_ScorchEarth,vfx_AOE_EM_ScorchEarth,0,,,,,,
1192,Debuff_Chicken,vfx_Debuff_Chicken,0,,,,,,
1193,ROOT_EM_FireCage,vfx_ROOT_EM_FireCage,0,,,,,,
1194,ATK_EM_IgniteKey,vfx_ATK_EM_IgniteKey,0,,,,,,
1195,buff_Mutation_Quick,vfx_buff_Mutation_Quick,0,,,,,,
1196,BUILD_EM_BWCastingRing,vfx_BUILD_EM_BWCastingRing,0,,,,,,
1197,BUFF_EM_Favorablewind,vfx_BUFF_EM_Favorablewind,0,,,,,,
1198,LOOP_Burn_Status_Blue,vfx_LOOP_Burn_Status_Blue,0,,,,,,
1199,vfx_Mutation_Splat,vfx_Mutation_Splat,0,,,,,,
1200,EM_Resurrection,vfx_EM_Resurrection,0,,,,,,
1201,AOE_EM_GroupHeal,vfx_AOE_EM_GroupHeal,0,,,,,,
1202,AOE_EM_Regen,vfx_AOE_EM_Regen,0,,,,,,
1203,BUILD_EM_HEAL_Buildup_Body,vfx_BUILD_EM_HEAL_Buildup_Body,0,,,,,,
1204,BUILD_EM_HEAL_HammerGlow,vfx_BUILD_EM_HEAL_HammerGlow,0,,,,,,
1205,EM_Heal_Low,vfx_EM_Heal_Low,0,,,,,,
1206,EM_Heal_Med,vfx_EM_Heal_Med,0,,,,,,
1207,ATK_FlameImpact_Blue,vfx_ATK_FlameImpact_Blue,0,,,,,,
1208,ATK_EM_FieryBlast,vfx_ATK_EM_FieryBlast,0,,,,,,
1209,ATK_EM_PyroClasticSurge,vfx_ATK_EM_PyroClasticSurge,0,,,,,,
1210,DoT_EM_Boiling,vfx_DoT_EM_Boiling,0,,,,,,
1211,ATK_EM_ChokingSmoke,vfx_ATK_EM_ChokingSmoke,0,,,,,,
1212,BUFF_EM_ShieldofAqshy,vfx_BUFF_EM_ShieldofAqshy,0,,,,,,
1213,vfx_CONE_EM_firebreath,vfx_CONE_EM_firebreath,0,,,,,,
1214,vfx_Weapontrail_quick,vfx_Weapontrail_quick,2,,,,,,
1215,Prop_dw_mug,Prop_dw_mug,0,,,,,,
1216,CH_Heal_High,vfx_CH_Heal_High,0,,,,,,
1217,CH_AOE_Heal,vfx_CH_AOE_Heal,0,,,,,,
1218,CH_Heal_Regen,vfx_CH_Heal_Regen,0,,,,,,
1219,CH_Heal_Low,vfx_CH_Heal_Low,0,,,,,,
1220,BUFF_EM_Purify,vfx_BUFF_EM_Purify,0,,,,,,
1221,BUFF_ShieldofFaith,vfx_BUFF_ShieldofFaith,0,,,,,,
1222,BUFF_ShieldofFaith_Impact,vfx_BUFF_ShieldofFaith_Impact,0,,,,,,
1223,PtoP_CH_DarkLightning,vfx_PtoP_CH_DarkLightning,0,,,,,,
1224,FIG_DeBUFF_Rot,vfx_FIG_DeBUFF_Rot,0,,,,,,
1225,FIG_Cast_ROT,vfx_FIG_Cast_ROT,0,,,,,,
1226,FIG_Cast_Draining,vfx_FIG_Cast_Draining,0,,,,,,
1227,FIG_DeBUFF_Draining,vfx_FIG_DeBUFF_Draining,0,,,,,,
1228,FIG_Cast_Palsy,vfx_FIG_Cast_Palsy,0,,,,,,
1229,FIG_DeBUFF_Palsy,vfx_FIG_DeBUFF_Palsy,0,,,,,,
1230,FIG_Cast_Instability,vfx_FIG_Cast_Instability,0,,,,,,
1231,FIG_DeBUFF_Instability,vfx_FIG_DeBUFF_Instability,0,,,,,,
1232,AOE_EM_PrayerRighteousness,vfx_AOE_EM_PrayerRighteousness,0,,,,,,
1233,AOE_EM_PrayerAbsolution,vfx_AOE_EM_PrayerAbsolution,0,,,,,,
1234,AOE_EM_PrayerDevotion,vfx_AOE_EM_PrayerDevotion,0,,,,,,
1235,BUFF_EM_PrayerAbsolution,vfx_BUFF_EM_PrayerAbsolution,0,,,,,,
1236,AOE_CH_RiteGroundDust_UP,vfx_AOE_CH_RiteGroundDust_UP,0,,,,,,
1237,AOE_CH_RitePulse_Red,vfx_AOE_CH_RitePulse_Red,0,,,,,,
1238,AOE_CH_RitePulse_Blue,vfx_AOE_CH_RitePulse_Blue,0,,,,,,
1239,CAST_LOOP_CH_RiteStone_Blue,vfx_CAST_LOOP_CH_RiteStone_Blue,0,,,,,,
1240,CAST_LOOP_CH_RiteStone_Red,vfx_CAST_LOOP_CH_RiteStone_Red,0,,,,,,
1241,Impact_CH_Blunt,vfx_Impact_CH_Blunt,0,,,,,,
1242,Impact_CH_Blunt_Small,vfx_Impact_CH_Blunt_Small,0,,,,,,
1243,FIG_CH_Warping,vfx_FIG_CH_Warping,0,,,,,,
1244,DBUF_CH_Electrify,vfx_DBUF_CH_Electrify,0,,,,,,
1245,Impact_CH_Green,vfx_Impact_CH_Green,0,,,,,,
1246,Impact_CH_Blue,vfx_Impact_CH_Blue,0,,,,,,
1247,CAST_LOOP_BWStaff,vfx_CAST_LOOP_BWStaff,0,,,,,,
1248,ATK_EM_Nova,vfx_ATK_EM_Nova,0,,,,,,
1249,DBUF_CH_Dispel,vfx_BUFF_CH_Dispel,0,,,,,,
1250,Buff_Remove_Effect,vfx_Buff_Remove_Effect,0,,,,,,
1251,IMPACT_CH_Electrical,vfx_IMPACT_CH_Electrical,0,,,,,,
1252,DeBUFF_DE_Parry_Block,vfx_DeBUFF_DE_Parry_Block,0,,,,,,
1253,ATK_CH_TzeetchLash,vfx_ATK_CH_TzeetchLash,0,,,,,,
1254,ATK_CH_StormRavens,vfx_ATK_CH_StormRavens,0,,,,,,
1255,BUFF_EM_Repent,vfx_BUFF_EM_Repent,0,,,,,,
1256,CAST_EM_Sigmar'sFist,vfx_CAST_EM_Sigmar'sFist,0,,,,,,
1257,CONE_EM_Smite,vfx_CONE_EM_Smite,0,,,,,,
1258,BUILD_EM_ChargeWeapon,vfx_BUILD_EM_ChargeWeapon,0,,,,,,
1259,CAST_EM_WeightofGuilt,vfx_CAST_EM_WeightofGuilt,0,,,,,,
1260,IMPACT_EM_WeightofGuilt,vfx_IMPACT_EM_WeightofGuilt,0,,,,,,
1261,vfx_WeaponTrail_EM_WeightofGuilt,vfx_WeaponTrail_EM_WeightofGuilt,2,,,,,,
1262,vfx_WeaponTrail_EM_Smite,vfx_WeaponTrail_EM_Smite,2,,,,,,
1263,IMPACT_EM_BluntBleed,vfx_IMPACT_EM_BluntBleed,0,,,,,,
1264,IMPACT_EM_Bludgeon,vfx_IMPACT_EM_Bludgeon,0,,,,,,
1265,vfx_WeaponTrail_EM_Bludgeon,vfx_WeaponTrail_EM_Bludgeon,2,,,,,,
1266,vfx_WeaponTrail_EM_DivineStrike,vfx_WeaponTrail_EM_DivineStrike,2,,,,,,
1267,IMPACT_EM_DivineStrike,vfx_IMPACT_EM_DivineStrike,0,,,,,,
1268,CAST_EM_DivineShock,vfx_CAST_EM_DivineShock,0,,,,,,
1269,CONE_CH_BreathofTzeentch,vfx_CONE_CH_BreathofTzeentch,0,,,,,,
1270,DBUF_CH_APDebuff,vfx_DBUF_CH_APDebuff,0,,,,,,
1271,DEBUF_CH_MirrorofMadness,vfx_DEBUF_CH_MirrorofMadness,0,,,,,,
1272,BUFF_SigmarsShield,vfx_BUFF_SigmarsShield,0,,,,,,
1273,CAST_EM_HamerofSig_impactL,vfx_CAST_EM_HamerofSig_impactL,0,,,,,,
1274,CAST_EM_HamerofSig_impactS,vfx_CAST_EM_HamerofSig_impactS,0,,,,,,
1275,CAST_EM_HammerofSigmarL,vfx_CAST_EM_HammerofSigmarL,0,,,,,,
1276,CAST_EM_HammerofSigmarS,vfx_CAST_EM_HammerofSigmarS,0,,,,,,
1277,vfx_Buff_CH_01,vfx_Buff_CH_01,0,,,,,,
1278,vfx_Impact_CH_Chaos01,vfx_Impact_CH_Chaos01,0,,,,,,
1279,vfx_Impact_CH_Chaos02,vfx_Impact_CH_Chaos02,0,,,,,,
1280,vfx_Impact_CH_Chaos03,vfx_Impact_CH_Chaos03,0,,,,,,
1281,vfx_Impact_CH_Chaos04,vfx_Impact_CH_Chaos04,0,,,,,,
1282,vfx_Impact_CH_Chaos05,vfx_Impact_CH_Chaos05,0,,,,,,
1283,vfx_Impact_CH_Chaos06,vfx_Impact_CH_Chaos06,0,,,,,,
1284,vfx_Impact_CH_Chaos07,vfx_Impact_CH_Chaos07,0,,,,,,
1285,vfx_Impact_CH_Chaos08,vfx_Impact_CH_Chaos08,0,,,,,,
1286,vfx_AOE_Chaos01,vfx_AOE_Chaos01,0,,,,,,
1287,vfx_AOE_Chaos02,vfx_AOE_Chaos02,0,,,,,,
1288,vfx_AOE_Chaos03,vfx_AOE_Chaos03,0,,,,,,
1289,vfx_AOE_Chaos04,vfx_AOE_Chaos04,0,,,,,,
1290,IMPACT_EM_SigmarsFist,vfx_IMPACT_EM_SigmarsFist,0,,,,,,
1291,vfx_Weapontrail_quick_Red,vfx_Weapontrail_quick_Red,2,,,,,,
1292,Impact_CH_Throat,vfx_Impact_CH_Throat,0,,,,,,
1293,IMPACT_EM_SigmarsShield,vfx_IMPACT_EM_SigmarsShield,0,,,,,,
1294,UI_TargetingArrow_Blue,vfx_UI_TargetingArrow_Blue,0,,,,,,
1295,UI_TargetingArrow_Green,vfx_UI_TargetingArrow_Green,0,,,,,,
1296,UI_TargetingArrow_Red,vfx_UI_TargetingArrow_Red,0,,,,,,
1297,UI_TargetingArrow_Yellow,vfx_UI_TargetingArrow_Yellow,0,,,,,,
1298,BUILD_CH_ZelCastingRing,vfx_BUILD_CH_ZelCastingRing,0,,,,,,
1299,CH_CAST_MarkActivate,vfx_CH_CAST_MarkActivate,0,,,,,,
1300,vfx_PtoP_CH_DEnergy01,vfx_PtoP_CH_DEnergy01,0,,,,,,
1301,vfx_PtoP_CH_DEnergy01_Impact,vfx_PtoP_CH_DEnergy01_Impact,0,,,,,,
1302,vfx_PtoP_CH_DEnergy01_Impact2,vfx_PtoP_CH_DEnergy01_Impact2,0,,,,,,
1303,vfx_DeBUFF_Palsy_Foot,vfx_DeBUFF_Palsy_Foot,0,,,,,,
1304,DeBUFF_EM_AbsenceofFaith,vfx_DeBUFF_EM_AbsenceofFaith,0,,,,,,
1305,Impact_MutClaw_Spark,vfx_Impact_MutClaw_Spark,0,,,,,,
1306,FIG_Cast_Taint,vfx_FIG_Cast_Taint,0,,,,,,
1307,FIG_DeBUFF_Taint,vfx_FIG_DeBUFF_Taint,0,,,,,,
1308,FIG_DeBUFF_Rot_P2,vfx_FIG_DeBUFF_Rot_P2,0,,,,,,
1309,Impact_MutClaw_Swipe,vfx_Impact_MutClaw_Swipe,0,,,,,,
1310,IMPACT_EM_VowofSilence,vfx_IMPACT_EM_VowofSilence,0,,,,,,
1311,BUFF_EM_VowofSilence,vfx_BUFF_EM_VowofSilence,0,,,,,,
1312,AOE_EM_SoulFire,vfx_AOE_EM_SoulFire,0,,,,,,
1313,BUFF_EM_SigmarsGrace,vfx_BUFF_EM_SigmarsGrace,0,,,,,,
1314,CAST_EM_SigmarsGrace,vfx_CAST_EM_SigmarsGrace,0,,,,,,
1315,DeBUFF_EM_Purge,vfx_DeBUFF_EM_Purge2,0,,,,,,
1316,BUFF_EM_ParryIncrease,vfx_BUFF_EM_ParryIncrease,0,,,,,,
1317,BUFF_EM_Incognito,vfx_BUFF_EM_Incognito,0,,,,,,
1318,CAST_EM_Incognito,vfx_CAST_EM_Incognito,0,,,,,,
1319,Impact_CH_Taint,vfx_Impact_CH_Taint,0,,,,,,
1320,DE_AOE_Mutla,vfx_DE_AOE_Mutla,0,,,,,,
1321,BUFF_WH_BlessedWeapon03,vfx_BUFF_WH_BlessedWeapon03,0,,,,,,
1322,BUFF_EM_SnareBreak,vfx_BUFF_EM_SnareBreak,0,,,,,,
1323,CAST_EM_SigmarsVision,vfx_CAST_EM_SigmarsVision,0,,,,,,
1324,DBUF_FIG_BurnArmor,vfx_DBUF_FIG_BurnArmor,0,,,,,,
1325,BUILD_CH_Taint,vfx_BUILD_CH_Taint,0,,,,,,
1326,BUILD_CH_Palsy,vfx_BUILD_CH_Palsy,0,,,,,,
1327,BUILD_CH_Electric,vfx_BUILD_CH_Electric,0,,,,,,
1328,BUILD_CH_Corrupt,vfx_BUILD_CH_Corrupt,0,,,,,,
1329,BUILD_CH_Rot,vfx_BUILD_CH_Rot,0,,,,,,
1330,UI_TargetingArrow_Grey,vfx_UI_TargetingArrow_Grey,0,,,,,,
1331,IMPACT_EM_Confess,vfx_IMPACT_EM_Confess,0,,,,,,
1332,Impact_CH_Cleave,vfx_Impact_CH_Cleave,0,,,,,,
1333,CAST_CH_AoTerror,vfx_CAST_CH_AoTerror,0,,,,,,
1334,DeBUFF_CH_AoTerror,vfx_DeBUFF_CH_AoTerror,0,,,,,,
1335,BUFF_Loop_CH_AoTerror,vfx_BUFF_Loop_CH_AoTerror,0,,,,,,
1336,IMPACT_CH_AoTerror_dmg,vfx_IMPACT_CH_AoTerror_dmg,0,,,,,,
1337,CAST_CH_AoWrath,vfx_CAST_CH_AoWrath,0,,,,,,
1338,DeBUFF_CH_AoWrath,vfx_DeBUFF_CH_AoWrath,0,,,,,,
1339,BUFF_Loop_CH_AoWrath,vfx_BUFF_Loop_CH_AoWrath,0,,,,,,
1340,IMPACT_CH_AoWrath_dmg,vfx_IMPACT_CH_AoWrath_dmg,0,,,,,,
1341,CAST_CH_AoInstability,vfx_CAST_CH_AoInstability,0,,,,,,
1342,DeBUFF_CH_AoInstability,vfx_DeBUFF_CH_AoInstability,0,,,,,,
1343,BUFF_Loop_CH_AoInstability,vfx_BUFF_Loop_CH_AoInstability,0,,,,,,
1344,IMPACT_CH_AoInstability_proc,vfx_IMPACT_CH_AoInstability_proc,0,,,,,,
1345,IMPACT_CH_AoInstability_dmg,vfx_IMPACT_CH_AoInstability_dmg,0,,,,,,
1346,CAST_CH_AoFear,vfx_CAST_CH_AoFear,0,,,,,,
1347,DeBUFF_CH_AoFear,vfx_DeBUFF_CH_AoFear,0,,,,,,
1348,BUFF_Loop_CH_AoFear,vfx_BUFF_Loop_CH_AoFear,0,,,,,,
1349,CAST_CH_AoRepulsion,vfx_CAST_CH_AoRepulsion,0,,,,,,
1350,DeBuff_CH_AoRepulsion,vfx_DeBuff_CH_AoRepulsion,0,,,,,,
1351,BUFF_Loop_CH_AoRepulsion,vfx_BUFF_Loop_CH_AoRepulsion,0,,,,,,
1352,CAST_CH_AoWithering,vfx_CAST_CH_AoWithering,0,,,,,,
1353,DeBUFF_CH_AoWithering,vfx_DeBUFF_CH_AoWithering,0,,,,,,
1354,BUFF_Loop_CH_AoWithering,vfx_BUFF_Loop_CH_AoWithering,0,,,,,,
1355,IMPACT_EM_Electrical,vfx_IMPACT_EM_Electrical,0,,,,,,
1356,IMPACT_EM_Slash,vfx_IMPACT_EM_Slash,0,,,,,,
1357,DBUF_EM_Healdown,vfx_DBUF_EM_Healdown,0,,,,,,
1358,vfx_Weapontrail_CH_RedPur,vfx_Weapontrail_CH_RedPur,2,,,,,,
1359,vfx_Weapontrail_CH_BluPur,vfx_Weapontrail_CH_BluPur,2,,,,,,
1360,vfx_Weapontrail_CH_BluYel,vfx_Weapontrail_CH_BluYel,2,,,,,,
1361,Impact_CH_Chosen01,vfx_Impact_CH_Chosen01,0,,,,,,
1362,IMPACT_EM_Powdershot,vfx_IMPACT_EM_Powdershot,0,,,,,,
1363,DEBUF_LOOP_EM_PowdershotStatus,vfx_DEBUF_LOOP_EM_PowdershotStatus,0,,,,,,
1364,Impact_CH_Chosen02,vfx_Impact_CH_Chosen02,0,,,,,,
1365,IMPACT_Em_Low Slash,vfx_IMPACT_Em_Low Slash,0,,,,,,
1366,IMPACT_EM_BackBloodspurt,vfx_IMPACT_EM_BackBloodspurt,0,,,,,,
1367,Impact_CH_Ravage,vfx_Impact_CH_Ravage,0,,,,,,
1368,Impact_CH_Seeping,vfx_Impact_CH_Seeping,0,,,,,,
1369,Build_CH_Ravage,vfx_Build_CH_Ravage,0,,,,,,
1370,IMPACT_WH_Pierce Impact_02,vfx_HIT_WH_Pierce Impact_02,0,,,,,,
1371,Aura_CH_Chosen01,vfx_Aura_CH_Chosen01,0,,,,,,
1372,vfx_Weapontrail_WHOrange,vfx_Weapontrail_WHOrange,2,,,,,,
1373,PROP_EM_Torch,vfx_PROP_EM_Torch,0,,,,,,
1374,IMPACT_EM_DragonGun,vfx_IMPACT_EM_DragonGun,0,,,,,,
1375,Aura_CH_Petrify01,vfx_Aura_CH_Petrify01,0,,,,,,
1376,BUFF_Shield_Reflection,vfx_BUFF_Shield_Reflection,0,,,,,,
1377,BUFF_CH_Strength01,vfx_BUFF_CH_Strength01,0,,,,,,
1378,DeBUFF_CH_Strength01,vfx_DeBUFF_CH_Strength01,0,,,,,,
1379,Impact_CH_Relentless01,vfx_Impact_CH_Relentless01,0,,,,,,
1380,Impact_CH_Magic01,vfx_Impact_CH_Magic01,0,,,,,,
1381,AOE_LOOP_EM_Annihalate,vfx_AOE_LOOP_EM_Annihalate,0,,,,,,
1382,CAST_AOE_EM_Annihalate,vfx_CAST_AOE_EM_Annihalate,0,,,,,,
1383,Impact_CH_RendWave01,vfx_Impact_CH_RendWave01,0,,,,,,
1384,AOE_LOOP_EM_AnnihalateParticles,vfx_AOE_LOOP_EM_AnnihalateParticles,0,,,,,,
1385,block_CH_Oppress01,vfx_block_CH_Oppress01,0,,,,,,
1386,ATK_EM_BurnHeretic,vfx_ATK_EM_BurnHeretic,0,,,,,,
1387,animtags_Activate ,animtags_Activate,0,,,,,,
1388,animtags_Build ,animtags_Build,0,,,,,,
1389,animtags_channel ,animtags_channel,0,,,,,,
1390,animtags_Fire_Main ,animtags_Fire_Main,0,,,,,,
1391,animtags_Fire_Off ,animtags_Fire_Off,0,,,,,,
1392,animtags_Firehit_off ,animtags_Firehit_off,0,,,,,,
1393,animtags_Hit_Main ,animtags_Hit_Main,0,,,,,,
1394,animtags_Hit_Off ,animtags_Hit_Off,0,,,,,,
1395,animtags_Trail_Main ,animtags_Trail_Main,0,,,,,,
1396,animtags_Trail_Off ,animtags_Trail_Off,0,,,,,,
1397,DBUF_GEN_Disarm,vfx_DBUF_GEN_Disarm,0,,,,,,
1398,BUFF_CH_ParryUp,vfx_BUFF_CH_ParryUp,0,,,,,,
1399,block_CH_spell01,vfx_block_CH_spell01,0,,,,,,
1400,Impact_CH_RendingB,vfx_Impact_CH_RendingB,0,,,,,,
1401,GEN_Smolder,vfx_GEN_Smolder,0,,,,,,
1402,ATK_EM_FireballBarrage,vfx_ATK_EM_FireballBarrage,0,,,,,,
1403,ATK_Chosen_Quake_BlueFlash,vfx_ATK_Chosen_Quake_BlueFlash,0,,,,,,
1404,IMPACT_CH_AoWrath_dmg,vfx_IMPACT_CH_AoWrath_dmg,0,,,,,,
1405,BLOCK_CH_AoWrath,vfx_BLOCK_CH_AoWrath,0,,,,,,
1406,AOE_CH_Shield01,vfx_AOE_CH_Shield01,0,,,,,,
1407,STAMP_CH_AoTerror,vfx_STAMP_CH_AoTerror,0,,,,,,
1408,STAMP_CH_AoFear,vfx_STAMP_CH_AoFear,0,,,,,,
1409,PROJ_mek_Hbthrower01,vfx_PROJ_mek_Hbthrower01,0,,,,,,
1410,LOOP_BUFF_Cauldron,vfx_LOOP_BUFF_Cauldron,0,,,,,,
1411,GEN_Torchlight_Ground,vfx_GEN_Torchlight_Ground,0,,,,,,
1412,FIG_Impact_Cold,vfx_FIG_Impact_Cold,0,,,,,,
1413,CONE_ColdBreath,vfx_CONE_ColdBreath,0,,,,,,
1414,LOOP_Crystal_Sparkles,vfx_LOOP_Crystal_Sparkles,0,,,,,,
1415,AOE_WAVE_Cauldron,vfx_AOE_WAVE_Cauldron,0,,,,,,
1416,PROP_juggle_sticks,vfx_PROP_juggle_sticks,0,,,,,,
1417,Cast_HE_Staff_Lightning,vfx_Cast_HE_Staff_Lightning,0,,,,,,
1418,BUFF_HE_HealUP,vfx_BUFF_HE_HealUP,0,,,,,,
1419,BUFF_HE_Block,vfx_BUFF_HE_Block,0,,,,,,
1420,AOE_HE_WrathofHoeth,vfx_AOE_HE_WrathofHoeth,0,,,,,,
1421,BUF_HE_APBuff,vfx_BUF_HE_APBuff,0,,,,,,
1422,DBUF_HE_MoralLoss,vfx_DBUF_HE_MoralLoss,0,,,,,,
1423,AOE_CAST_HE_Lightning,vfx_AOE_CAST_HE_Lightning,0,,,,,,
1424,AOE_HE_Lightning,vfx_AOE_HE_Lightning,0,,,,,,
1425,AOE_HE_BlurringShock,vfx_AOE_HE_BlurringShock,0,,,,,,
1426,PtoP_HE_Gaze_pt1,vfx_PtoP_HE_Gaze_pt1,0,,,,,,
1427,PtoP_HE_Gaze_pt2,vfx_PtoP_HE_Gaze_pt2,0,,,,,,
1428,MISC_SkinningFlies,vfx_MISC_SkinningFlies,0,,,,,,
1429,Cast_HE_EyeFlash,vfx_Cast_HE_EyeFlash,0,,,,,,
1430,AOE_DE_Shades,vfx_AOE_DE_Shades,0,,,,,,
1431,HE_Float_Twinkels,vfx_HE_Float_Twinkels,0,,,,,,
1432,PROJ_TrollRock01,vfx_PROJ_TrollRock01,0,,,,,,
1433,DBUF_DE_Healdown,vfx_DBUF_DE_Healdown,0,,,,,,
1434,BUFF_DE_Strength01,vfx_BUFF_DE_Strength01,0,,,,,,
1435,vfx_Weapontrail_DElfDagger_Green,vfx_Weapontrail_DElfDagger_Green,2,,,,,,
1436,vfx_Weapontrail_DElfDagger_Plague,vfx_Weapontrail_DElfDagger_Plague,2,,,,,,
1437,DE_LOOP_BloodOff,vfx_DE_LOOP_BloodOff,0,,,,,,
1438,DE_LOOP_WE_Rage,vfx_DE_LOOP_WE_Rage,0,,,,,,
1439,BUFF_DE_Absorbshield,vfx_BUFF_DE_Absorbshield,0,,,,,,
1440,vfx_Weapontrail_DElfDagger_Standard,vfx_Weapontrail_DElfDagger_Standard,2,,,,,,
1441,vfx_Weapontrail_DElfDagger_Red,vfx_Weapontrail_DElfDagger_Red,2,,,,,,
1442,Impact_DE_Dbufheal,vfx_Impact_DE_Dbufheal,0,,,,,,
1443,BUFF_DE_WE_RageActivate,vfx_BUFF_DE_WE_RageActivate,0,,,,,,
1444,CONE_DE_Wave,vfx_CONE_DE_Wave,0,,,,,,
1445,DBUF_DE_Speed,vfx_DBUF_DE_Speed,0,,,,,,
1446,IMPACT_PlagueImpact,vfx_IMPACT_PlagueImpact,0,,,,,,
1447,PtoP_DE_Transfer01,vfx_PtoP_DE_Transfer01,0,,,,,,
1448,LOOP_DE_healDOWN,vfx_LOOP_DE_healDOWN,0,,,,,,
1449,LOOP_DE_healUP,vfx_LOOP_DE_healUP,0,,,,,,
1450,BUF_DE_APBuff,vfx_BUF_DE_APBuff,0,,,,,,
1451,DBUF_DE_APDebuff,vfx_DBUF_DE_APDebuff,0,,,,,,
1452,BUFF_DE_Speed,vfx_BUFF_DE_Speed,0,,,,,,
1453,BUFF_DE_RemoveDebuff,vfx_BUFF_DE_RemoveDebuff,0,,,,,,
1454,DBUF_DE_INT&Will_Head,vfx_DBUF_DE_INT&Will_Head,0,,,,,,
1455,DBUF_DE_INT&Will_Body,vfx_DBUF_DE_INT&Will_Body,0,,,,,,
1456,BUFF_DE_INT&Will_Head,vfx_BUFF_DE_INT&Will_Head,0,,,,,,
1457,BUFF_DE_INT&Will_Body,vfx_BUFF_DE_INT&Will_Body,0,,,,,,
1458,DBUF_DE_MoralLoss,vfx_DBUF_DE_MoralLoss,0,,,,,,
1459,BUFF_DE_MoralGain,vfx_BUFF_DE_MoralGain,0,,,,,,
1460,BUFF_DE_FIG_Toughness01,vfx_BUFF_DE_FIG_Toughness01,0,,,,,,
1461,DeBUFF_DE_FIG_Toughness01,vfx_DeBUFF_DE_FIG_Toughness01,0,,,,,,
1462,DeBUFF_DE_Strength01,vfx_DeBUFF_DE_Strength01,0,,,,,,
1463,DBUF_DE_APDebuff,vfx_DBUF_DE_APDebuff,0,,,,,,
1464,DeBUFF_DE_Balistic01,vfx_DeBUFF_DE_Balistic01,0,,,,,,
1465,Impact_GEN_Cannon,vfx_Impact_GEN_Cannon,0,,,,,,
1466,AoE_DE_Covenant_C,vfx_AoE_DE_Covenant_C,0,,,,,,
1467,AoE_DE_Covenant_V,vfx_AoE_DE_Covenant_V,0,,,,,,
1468,AoE_DE_Covenant_T,vfx_AoE_DE_Covenant_T,0,,,,,,
1469,build_TrollRock01,vfx_build_TrollRock01,0,,,,,,
1470,DBUF_HE_Speed,vfx_DBUF_HE_Speed,0,,,,,,
1471,DE_LOOP_DisastrousCascade,vfx_DE_LOOP_DisastrousCascade,0,,,,,,
1472,DBUF_HE_Int&Will_Body,vfx_DBUF_HE_Int&Will_Body,0,,,,,,
1473,DBUF_HE_Int&Will_Head,vfx_DBUF_HE_Int&Will_Head,0,,,,,,
1474,DeBUFF_HE_Strength,vfx_DeBUFF_HE_Strength,0,,,,,,
1475,DeBUFF_HE_FIG_Toughness,vfx_DeBUFF_HE_FIG_Toughness,0,,,,,,
1476,DeBUFF_HE_Balistic,vfx_DeBUFF_HE_Balistic,0,,,,,,
1477,BUFF_HE_Int&Will_Body,vfx_BUFF_HE_Int&Will_Body,0,,,,,,
1478,BUFF_HE_Int&Will_Head,vfx_BUFF_HE_Int&Will_Head,0,,,,,,
1479,BUFF_HE_Strength,vfx_BUFF_HE_Strength,0,,,,,,
1480,BUFF_HE_FIG_Toughness,vfx_BUFF_HE_FIG_Toughness,0,,,,,,
1481,BUFF_HE_Balistic,vfx_BUFF_HE_Balistic,0,,,,,,
1482,BUFF_HE_ParryIncrease,vfx_BUFF_HE_ParryIncrease,0,,,,,,
1483,DeBUFF_HE_Spirit,vfx_DeBUFF_HE_Spirit,0,,,,,,
1484,HE_Enscorceled,vfx_HE_Enscorceled,0,,,,,,
1485,UI_MarkingIcon_Gauntlet,vfx_UI_MarkingIcon_Gauntlet,0,,,,,,
